"word","freq"
"irshad pasha",1
"jagadeeshan nd",1
"jahamahal ward",1
"jahangir cathorine",1
"jayamahal road",1
"jayamahal shivajinagar",1
"jewellaries rd",1
"jewellers sultan",1
"jewels front",1
"jewels taj",1
"kalbert construction",1
"kaliamman temple",1
"kamarajan road",1
"kamaraja road",1
"kanteerava stadium",1
"karumariamma temple",1
"kerbs mahira",1
"kerb stones",1
"khadar house",1
"kv veeraraghava",1
"laboratory bowring",1
"lady caraon",1
"lady jahangir",1
"lakshmi narayan",1
"lassi shop",1
"layout nd",1
"library hafiz",1
"line asha",1
"line improvement",1
"line rajappa",1
"line rrresidency",1
"lmc lidkar",1
"lower primary",1
"l street",1
"machinery pipeline",1
"madrasa sirajus",1
"maduramma temple",1
"mahira grand",1
"male female",1
"mall next",1
"mallya hospital",1
"manholes masjid",1
"manholes nd",1
"manholes shine",1
"manjil l",1
"manzil nehrupura",1
"market guest",1
"marriage hall",1
"masjid govt",1
"masjid syed",1
"masonry wall",1
"masood ouresyis",1
"medium high",1
"mehaboob manjil",1
"memorial halli",1
"memorial street",1
"mens fashion",1
"mkstreet cross",1
"mm english",1
"mm tea",1
"mothers nest",1
"mounts shivajinagara",1
"msgrill gate",1
"msoffice ralimania",1
"mudaluar road",1
"mudhaliar cross",1
"muneer bin",1
"muneshwara temple",1
"muthurayamma house",1
"muthyalamma b",1
"nagar station",1
"nandidurga road",1
"nan kamarajan",1
"nd main",1
"near anjaneya",1
"near begum",1
"near c",1
"near contonment",1
"near cunnigham",1
"near d",1
"near eco",1
"near gate",1
"near govt",1
"near india",1
"near irshad",1
"near jayamahal",1
"near kamaraja",1
"near muneshwara",1
"near nisan",1
"near numeshwara",1
"near police",1
"near shams",1
"near stjosephs",1
"near street",1
"near syed",1
"nehrupuram ward",1
"nest house",1
"new staircase",1
"next coffee",1
"next rima",1
"nilayam shivan",1
"nilayam varalaksjmi",1
"nina beautik",1
"nisan motors",1
"nisan service",1
"nivasa nehrupura",1
"nivas tn",1
"nmohan house",1
"noor gashions",1
"noor shariff",1
"nos computers",1
"nova street",1
"numeshwara temple",1
"nursery school",1
"obaidulla govt",1
"o fshelter",1
"one stop",1
"opp kanteerava",1
"opp lassi",1
"opp sigma",1
"ouresyis chandni",1
"pally government",1
"pally governmnet",1
"pally school",1
"panjanna house",1
"pasha house",1
"patheway lady",1
"pemma gowda",1
"pemmegowda road",1
"pharma best",1
"pharmacy bast",1
"pillappa block",1
"pipeline lady",1
"pno rd",1
"police chowki",1
"police quarters",1
"portion o",1
"portion shelter",1
"prises chandni",1
"prises masood",1
"providing asphalting",1
"providing construction",1
"providing digging",1
"providing msgrill",1
"providing police",1
"providing providing",1
"providing security",1
"provision store",1
"purchase fixing",1
"quarters ward",1
"railway station",1
"ralimania govt",1
"ramaiah reddy",1
"ramaswamy shetty",1
"ramnagar ramakrishna",1
"rd main",1
"rd street",1
"reddy layout",1
"reddy reddy",1
"residenvy venkatappa",1
"right side",1
"rima road",1
"rmjoseph house",1
"road ajappartment",1
"road al",1
"road armstrong",1
"road arunachalam",1
"road aziz",1
"road bala",1
"road bilal",1
"road binny",1
"road bowring",1
"road broadway",1
"road cc",1
"road chandini",1
"road chinnappa",1
"road church",1
"road coals",1
"road cobbler",1
"road drumar",1
"road eno",1
"road farooq",1
"road govt",1
"road hobib",1
"road inchandni",1
"road jaya",1
"road jayamahal",1
"road kalbert",1
"road karnataka",1
"road khadar",1
"road kiran",1
"road madiha",1
"road madrasa",1
"road masjid",1
"road mens",1
"road mothers",1
"road next",1
"road pillappa",1
"road provision",1
"road ramesh",1
"road rmjoseph",1
"road ruby",1
"road russel",1
"road safi",1
"road saicon",1
"roads ameer",1
"road sc",1
"road shanti",1
"road shashikala",1
"road shivajinagar",1
"road sigma",1
"road sippings",1
"roads marappa",1
"road srilaksmi",1
"road sriraghavendra",1
"road ssprint",1
"road street",1
"road svprint",1
"road svprinters",1
"road syed",1
"road uk",1
"road venkatesh",1
"road vimala",1
"road yousuf",1
"ro nmohan",1
"room bowring",1
"roshani electricals",1
"roshani electronicals",1
"royal tea",1
"rrresidency amrutha",1
"rrresidency venkatappa",1
"rsmuneer house",1
"ruby tea",1
"russel market",1
"sabeel syed",1
"safi traders",1
"saicon leathers",1
"sai nivas",1
"san manzil",1
"saxon leathers",1
"school cockburn",1
"school fono",1
"school knarayana",1
