"word","freq"
"road vaddarapalya",1
"road ward",1
"roadway soil",1
"road wi",1
"rogers camp",1
"room activity",1
"room supply",1
"rooms william",1
"room toilet",1
"room wi",1
"ro plant",1
"round blteresa",1
"rs lakhs",1
"rural students",1
"sacred heart",1
"sai loka",1
"sai vihar",1
"saligrama hobli",1
"samudaya bhavan",1
"sarvagna nagar",1
"sarvagnanagar cox",1
"sarvajnanagara bangalore",1
"sarvajnanagar ward",1
"sathyanarayana house",1
"saw mill",1
"sc colony",1
"school champion",1
"school government",1
"school kyalasanahalli",1
"school main",1
"school melubelare",1
"screen government",1
"seating hutchins",1
"sebasians church",1
"seetanayakanahalli haragadde",1
"seva nagar",1
"seva pucollege",1
"shahapur taluk",1
"shantharaj residence",1
"shelter alond",1
"shelter along",1
"shikaripura road",1
"shimoga district",1
"shine jesus",1
"shirahatti taluk",1
"shirwal shahapur",1
"shivannas residence",1
"siddanna hosahalli",1
"siddapurataluk uttarakannada",1
"sides school",1
"sirsi taluk",1
"sloping staircase",1
"society purchase",1
"software one",1
"soil construction",1
"solar lighting",1
"soraba private",1
"south yeshwantapura",1
"srian house",1
"srikanteshwara industrial",1
"srina house",1
"sri sathya",1
"stage covered",1
"stage rajiv",1
"staircase wi",1
"stand maruthi",1
"stand road",1
"stand soraba",1
"station soraba",1
"st cross",1
"sticks hockey",1
"stone aggregates",1
"stoned around",1
"stphilomenas church",1
"street halladakeri",1
"street lamp",1
"street sarvagnanagar",1
"street sarvajnanagara",1
"st sebasians",1
"students hostel",1
"sulivara grama",1
"sulivara village",1
"surahalli road",1
"surrounding area",1
"surrounding kalyani",1
"surveyvpc nob",1
"swamy temple",1
"taluk bellatti",1
"taluk chikkaballapura",1
"taluk chikkamagalore",1
"taluk hveri",1
"taluk kalaburgi",1
"taluk tumkur",1
"taluk uttarakannada",1
"taluk yadgir",1
"tar finishing",1
"temple leading",1
"temple muddiahanna",1
"temple street",1
"temple sulivara",1
"terracota tiles",1
"theatre nadagunda",1
"tiles gazebo",1
"tiles government",1
"toilet mutharayaswamy",1
"toilets college",1
"toilets near",1
"toilet william",1
"tonkin farm",1
"tovinakere village",1
"town block",1
"transformer location",1
"tree muthurayaswamy",1
"tristram cross",1
"two classrooms",1
"two desktop",1
"two wheel",1
"unit krpuram",1
"unit liters",1
"unit nagamma",1
"unit near",1
"upkar layout",1
"urdigere hobli",1
"vabasandra road",1
"vaddarapalya grama",1
"vidya nagar",1
"vihar alike",1
"village chennenahalli",1
"village chintamani",1
"village cndurga",1
"village ennagara",1
"village gadag",1
"village gp",1
"village jayalaxmi",1
"village k",1
"village kalabalu",1
"village kempegowda",1
"village road",1
"villge leading",1
"vishwana naganahalli",1
"vivekanagara bangalore",1
"vivekananda nagar",1
"wall bo",1
"wall developmental",1
"wall front",1
"wall st",1
"ward bangalore",1
"ward msnagar",1
"ward msnagarಬದಲಿ",1
"ward sarvagna",1
"water body",1
"water pipeline",1
"wheel chairs",1
"wi cobble",1
"wi disability",1
"wi finishing",1
"wi hardware",1
"will given",1
"william richard",1
"wiring electrification",1
"wi solar",1
"wi toilet",1
"work construction",1
"work hutchins",1
"work library",1
"work rear",1
"works construciton",1
"works open",1
"works sacred",1
"works stage",1
"works william",1
"yadgir district",1
"yediyur jayanagar",1
"yelahanka tiles",1
"yellahanalli begur",1
"yellappa house",1
"yeshwantapura constituency",1
"zilla panchayat",1
"ಕಾಮಗಾರಿ detailed",1
