"word","freq"
"roof works",1
"room adjacent",1
"room building",1
"rooms government",1
"r public",1
"sandharshekhar azad",1
"sangha dharmadhyathi",1
"sanki gardens",1
"sanki park",1
"sanki tanki",1
"school cross",1
"school hand",1
"school kodumalleshwara",1
"school located",1
"school malleshwar",1
"school malleswaram",1
"school near",1
"school wardmaleswar",1
"school works",1
"science committee",1
"seating system",1
"setting cc",1
"shelter playground",1
"six tv",1
"society cross",1
"society crossroads",1
"sou side",1
"spiritual trust",1
"spot monitor",1
"spot monitoring",1
"sreechandrashekhar azad",1
"sriakhila havika",1
"srichandashekhar azad",1
"sri dharmarayaswamy",1
"sri krishnadevaraya",1
"sri subrahmanya",1
"stadium bbmp",1
"stadium kadumalesheshwara",1
"stadium kodumaleshwar",1
"stadium sreechandrashekhar",1
"stadium subrahmanya",1
"staff employees",1
"stage construct",1
"stage indoor",1
"stage install",1
"stage nd",1
"stage volleyball",1
"stairs case",1
"stella mery",1
"step build",1
"steps incorporate",1
"st floor",1
"street urban",1
"st stage",1
"student hall",1
"students housing",1
"subrahmanya urban",1
"subramani nagar",1
"subramanya nagar",1
"subramanyanagar community",1
"subramanyanagar ward",1
"subramanyan nagar",1
"survival work",1
"system works",1
"tanki palace",1
"telugu science",1
"temple r",1
"three wheeler",1
"toilets ground",1
"toilet violly",1
"toilet works",1
"town center",1
"town hall",1
"town library",1
"training centerreplacement",1
"training lab",1
"trust main",1
"trust r",1
"tv camera",1
"tv cameras",1
"ugeable workshop",1
"undergraduate college",1
"undertake work",1
"university malleshwaram",1
"urban center",1
"urban central",1
"urban community",1
"utility brahmakumaris",1
"various purpose",1
"vayali caval",1
"vayalikaval rajahmahal",1
"vidyalaya school",1
"vishwa childrens",1
"vishwa vidyalaya",1
"volleyball indoor",1
"volleyball playground",1
"walkers association",1
"wall ac",1
"ward additional",1
"ward arun",1
"ward bangalore",1
"ward compound",1
"ward floor",1
"ward forest",1
"ward garden",1
"wardha divanarapalya",1
"ward kadumaleeswaram",1
"ward kadumalleshwar",1
"ward kodumalleshwara",1
"ward laboratory",1
"ward library",1
"ward malleshwar",1
"ward malleshwaram",1
"ward n",1
"ward nd",1
"ward new",1
"wardn kadumalesheshwarareplacement",1
"ward office",1
"ward raja",1
"wardrobe development",1
"ward sri",1
"ward st",1
"ward staff",1
"ward stella",1
"ward subramanyan",1
"warehouse room",1
"water construction",1
"welfare association",1
"western side",1
"wild malleshwara",1
"windows doors",1
"work bangalore",1
"work basketball",1
"work beside",1
"work bichampi",1
"work computer",1
"work floor",1
"work indoor",1
"work kannada",1
"work rajmahal",1
"works children",1
"works cross",1
"work setting",1
"works floor",1
"workshop improving",1
"workshop kempegowda",1
"workshop library",1
"workshop malleshwara",1
"workshop right",1
"workshop road",1
"workshops books",1
"works india",1
"works kadumalesheshwara",1
"work stage",1
"work subramani",1
"work subramanya",1
"works ugcable",1
"works vayalikaval",1
"yeshwanthpur education",1
"yeshwanthpur malleswaram",1
"yoga center",1
"yoga mandir",1
"yoga nd",1
