"word","freq"
"seva mandir",1
"shivanagara ward",1
"shivanagar newly",1
"shivanagar rajajinagar",1
"shri m",1
"shriram mandir",1
"shri siddaganga",1
"siddaganga high",1
"siddaraman free",1
"side grounds",1
"society r",1
"sou side",1
"sri kambi",1
"srirama fitness",1
"sriramandara playground",1
"sriramandir ward",1
"sriram mandir",1
"sriram mandirs",1
"srirampur adopting",1
"srirampur police",1
"srirampur school",1
"srr college",1
"stabilizers desktop",1
"stadium dedicated",1
"stage bangalore",1
"stage main",1
"stainless steel",1
"stairs various",1
"stand near",1
"stand pipelines",1
"station basaveshwarnagar",1
"station kamakshipalya",1
"station rajajinagar",1
"st century",1
"steam based",1
"steel steam",1
"st manjunathagar",1
"st phase",1
"student building",1
"student dormitory",1
"student resort",1
"subhash chandra",1
"supply learning",1
"system hp",1
"system voltage",1
"tables beds",1
"tank samp",1
"tc busyreddy",1
"teaching equipment",1
"temple multi",1
"temple near",1
"temple sriram",1
"temple sriramandira",1
"theater building",1
"theater development",1
"theater ram",1
"thimayya sivanagar",1
"three wheeler",1
"toilet floor",1
"toilet landfilling",1
"toilet tube",1
"track netaji",1
"treadmill gym",1
"treasure work",1
"trust r",1
"tube repair",1
"undergraduate college",1
"underground water",1
"unit adjoining",1
"unit dayanand",1
"unit gangamma",1
"unit netaji",1
"unit next",1
"unit sbi",1
"upadhaya dialysis",1
"upcoming work",1
"ups system",1
"vanitha seva",1
"various tools",1
"various works",1
"vehicle mr",1
"vishweshwaraiah park",1
"visvesvaraya park",1
"voltage stabilizers",1
"walkers walking",1
"walking pa",1
"ward bm",1
"ward damaged",1
"ward g",1
"ward garden",1
"ward implementation",1
"ward installation",1
"ward netaji",1
"ward required",1
"ward sriramandara",1
"ward treasure",1
"ward visvesvaraya",1
"ward work",1
"waste segregation",1
"water government",1
"water harvesting",1
"water plant",1
"waters public",1
"water tank",1
"well drilled",1
"well needed",1
"wheeler vehicle",1
"wii block",1
"will able",1
"wi preloaded",1
"women development",1
"work big",1
"work bmtc",1
"work center",1
"work development",1
"work dining",1
"work furniture",1
"work ground",1
"work installed",1
"work nd",1
"work rainfall",1
